"Sygdom";"Sæson";"Uge";"Regionskode";"Region";"Aldersgruppe";"Køn";"Antal borgere";"Antal tests";"Antal Bekræftede tilfælde";"Antal nye indlæggelser";"Antal døde";"Positivprocent";"Bekræftede tilfælde pr. 100.000 borgere";"Antal tests pr. 100.000 borgere";"Nye indlæggelser pr. 100.000 borgere";"timestamp_2026-07-07T11:15:03.729"
INFLA;2017/2018;2017-U37;9999;Alle;02-06;K;147175;11;0;0;0;0,00;0,00;7,47;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;02-06;M;154916;4;0;0;0;0,00;0,00;2,58;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;07-14;Alle;540176;16;1;1;0;0,06;0,19;2,96;0,19;
INFLA;2017/2018;2017-U37;9999;Alle;07-14;K;263064;9;1;1;0;0,11;0,38;3,42;0,38;
INFLA;2017/2018;2017-U37;9999;Alle;07-14;M;277112;7;0;0;0;0,00;0,00;2,53;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;15-44;Alle;2177322;68;0;0;0;0,00;0,00;3,12;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;15-44;K;1072811;34;0;0;0;0,00;0,00;3,17;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;15-44;M;1104511;33;0;0;0;0,00;0,00;2,99;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;45-64;Alle;1528188;56;3;2;0;0,05;0,20;3,66;0,13;
INFLA;2017/2018;2017-U37;9999;Alle;45-64;K;763061;28;2;2;0;0,07;0,26;3,67;0,26;
INFLA;2017/2018;2017-U37;9999;Alle;45-64;M;765127;27;1;0;0;0,04;0,13;3,53;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;65-74;Alle;650515;36;0;0;0;0,00;0,00;5,53;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;65-74;K;334815;14;0;0;0;0,00;0,00;4,18;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;65-74;M;315700;22;0;0;0;0,00;0,00;6,97;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;75-84;Alle;342597;20;0;0;0;0,00;0,00;5,84;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;75-84;K;188476;11;0;0;0;0,00;0,00;5,84;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;75-84;M;154121;9;0;0;0;0,00;0,00;5,84;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;85+;Alle;121252;7;0;0;0;0,00;0,00;5,77;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;85+;K;80033;3;0;0;0;0,00;0,00;3,75;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;85+;M;41219;4;0;0;0;0,00;0,00;9,70;0,00;
INFLA;2017/2018;2017-U37;9999;Alle;Alle;Alle;5786021;249;4;3;0;0,02;0,07;4,30;0,05;
INFLA;2017/2018;2017-U37;9999;Alle;Alle;K;2909613;124;3;3;0;0,02;0,10;4,26;0,10;
INFLA;2017/2018;2017-U37;9999;Alle;Alle;M;2876408;122;1;0;0;0,01;0,03;4,24;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;00-01;Alle;43964;22;0;0;0;0,00;0,00;50,04;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;00-01;K;21433;11;0;0;0;0,00;0,00;51,32;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;00-01;M;22531;11;0;0;0;0,00;0,00;48,82;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;02-06;Alle;100045;6;0;0;0;0,00;0,00;6,00;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;02-06;K;48699;4;0;0;0;0,00;0,00;8,21;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;02-06;M;51346;2;0;0;0;0,00;0,00;3,90;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;07-14;Alle;162876;12;1;1;0;0,08;0,61;7,37;0,61;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;07-14;K;79079;7;1;1;0;0,14;1,26;8,85;1,26;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;07-14;M;83797;5;0;0;0;0,00;0,00;5,97;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;15-44;Alle;754060;44;0;0;0;0,00;0,00;5,84;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;15-44;K;379844;25;0;0;0;0,00;0,00;6,58;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;15-44;M;374216;19;0;0;0;0,00;0,00;5,08;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;45-64;Alle;449323;27;2;1;0;0,07;0,45;6,01;0,22;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;45-64;K;225497;13;1;1;0;0,08;0,44;5,77;0,44;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;45-64;M;223826;14;1;0;0;0,07;0,45;6,25;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;65-74;Alle;178695;18;0;0;0;0,00;0,00;10,07;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;65-74;K;94784;10;0;0;0;0,00;0,00;10,55;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;65-74;M;83911;8;0;0;0;0,00;0,00;9,53;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;75-84;Alle;93875;8;0;0;0;0,00;0,00;8,52;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;75-84;K;53460;7;0;0;0;0,00;0,00;13,09;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;75-84;M;40415;1;0;0;0;0,00;0,00;2,47;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;85+;Alle;34543;3;0;0;0;0,00;0,00;8,68;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;85+;K;23683;1;0;0;0;0,00;0,00;4,22;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;85+;M;10860;2;0;0;0;0,00;0,00;18,42;0,00;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;Alle;Alle;1817381;140;3;2;0;0,02;0,17;7,70;0,11;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;Alle;K;926479;78;2;2;0;0,03;0,22;8,42;0,22;
INFLA;2017/2018;2017-U37;1084;Hovedstaden;Alle;M;890902;62;1;0;0;0,02;0,11;6,96;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;00-01;Alle;28743;6;0;0;0;0,00;0,00;20,87;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;00-01;K;13913;3;0;0;0;0,00;0,00;21,56;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;00-01;M;14830;3;0;0;0;0,00;0,00;20,23;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;02-06;Alle;70567;4;0;0;0;0,00;0,00;5,67;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;02-06;K;34576;3;0;0;0;0,00;0,00;8,68;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;02-06;M;35991;1;0;0;0;0,00;0,00;2,78;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;07-14;Alle;126917;1;0;0;0;0,00;0,00;0,79;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;07-14;K;61978;1;0;0;0;0,00;0,00;1,61;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;07-14;M;64939;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;15-44;Alle;501907;4;0;0;0;0,00;0,00;0,80;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;15-44;K;245450;1;0;0;0;0,00;0,00;0,41;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;15-44;M;256457;3;0;0;0;0,00;0,00;1,17;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;45-64;Alle;341827;11;1;1;0;0,09;0,29;3,22;0,29;
INFLA;2017/2018;2017-U37;1082;Midtjylland;45-64;K;170165;5;1;1;0;0,20;0,59;2,94;0,59;
INFLA;2017/2018;2017-U37;1082;Midtjylland;45-64;M;171662;6;0;0;0;0,00;0,00;3,50;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;65-74;Alle;144122;2;0;0;0;0,00;0,00;1,39;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;65-74;K;73127;2;0;0;0;0,00;0,00;2,73;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;65-74;M;70995;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;75-84;Alle;74302;3;0;0;0;0,00;0,00;4,04;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;75-84;K;40376;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;75-84;M;33926;3;0;0;0;0,00;0,00;8,84;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;85+;Alle;26433;1;0;0;0;0,00;0,00;3,78;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;85+;K;17192;1;0;0;0;0,00;0,00;5,82;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;85+;M;9241;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1082;Midtjylland;Alle;Alle;1314818;32;1;1;0;0,03;0,08;2,43;0,08;
INFLA;2017/2018;2017-U37;1082;Midtjylland;Alle;K;656777;16;1;1;0;0,06;0,15;2,44;0,15;
INFLA;2017/2018;2017-U37;1082;Midtjylland;Alle;M;658041;16;0;0;0;0,00;0,00;2,43;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;00-01;Alle;11798;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;00-01;K;5725;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;00-01;M;6073;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;02-06;Alle;28897;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;02-06;K;14093;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;02-06;M;14804;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;07-14;Alle;53594;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;07-14;K;26029;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;07-14;M;27565;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;15-44;Alle;213037;1;0;0;0;0,00;0,00;0,47;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;15-44;K;101778;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;15-44;M;111259;1;0;0;0;0,00;0,00;0,90;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;45-64;Alle;159299;1;0;0;0;0,00;0,00;0,63;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;45-64;K;79207;1;0;0;0;0,00;0,00;1,26;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;45-64;M;80092;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;65-74;Alle;71631;2;0;0;0;0,00;0,00;2,79;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;65-74;K;36051;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;65-74;M;35580;2;0;0;0;0,00;0,00;5,62;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;75-84;Alle;38310;4;0;0;0;0,00;0,00;10,44;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;75-84;K;20820;3;0;0;0;0,00;0,00;14,41;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;75-84;M;17490;1;0;0;0;0,00;0,00;5,72;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;85+;Alle;13947;1;0;0;0;0,00;0,00;7,17;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;85+;K;8919;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;85+;M;5028;1;0;0;0;0,00;0,00;19,89;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;Alle;Alle;590513;9;0;0;0;0,00;0,00;1,52;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;Alle;K;292622;4;0;0;0;0,00;0,00;1,37;0,00;
INFLA;2017/2018;2017-U37;1081;Nordjylland;Alle;M;297891;5;0;0;0;0,00;0,00;1,68;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;00-01;Alle;15287;1;0;0;0;0,00;0,00;6,54;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;00-01;K;7352;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;00-01;M;7935;1;0;0;0;0,00;0,00;12,60;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;02-06;Alle;40238;3;0;0;0;0,00;0,00;7,46;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;02-06;K;19559;3;0;0;0;0,00;0,00;15,34;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;02-06;M;20679;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;07-14;Alle;80580;2;0;0;0;0,00;0,00;2,48;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;07-14;K;39058;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;07-14;M;41522;2;0;0;0;0,00;0,00;4,82;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;15-44;Alle;275919;7;0;0;0;0,00;0,00;2,54;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;15-44;K;134994;1;0;0;0;0,00;0,00;0,74;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;15-44;M;140925;6;0;0;0;0,00;0,00;4,26;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;45-64;Alle;241304;3;0;0;0;0,00;0,00;1,24;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;45-64;K;120760;1;0;0;0;0,00;0,00;0,83;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;45-64;M;120544;2;0;0;0;0,00;0,00;1,66;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;65-74;Alle;110935;6;0;0;0;0,00;0,00;5,41;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;65-74;K;57031;1;0;0;0;0,00;0,00;1,75;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;65-74;M;53904;5;0;0;0;0,00;0,00;9,28;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;75-84;Alle;55839;2;0;0;0;0,00;0,00;3,58;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;75-84;K;30194;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;75-84;M;25645;2;0;0;0;0,00;0,00;7,80;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;85+;Alle;18057;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;85+;K;11801;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;85+;M;6256;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;Alle;Alle;838159;24;0;0;0;0,00;0,00;2,86;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;Alle;K;420749;6;0;0;0;0,00;0,00;1,43;0,00;
INFLA;2017/2018;2017-U37;1085;Sjælland;Alle;M;417410;18;0;0;0;0,00;0,00;4,31;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;00-01;Alle;24088;1;0;0;0;0,00;0,00;4,15;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;00-01;K;11755;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;00-01;M;12333;1;0;0;0;0,00;0,00;8,11;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;02-06;Alle;62344;2;0;0;0;0,00;0,00;3,21;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;02-06;K;30248;1;0;0;0;0,00;0,00;3,31;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;02-06;M;32096;1;0;0;0;0,00;0,00;3,12;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;07-14;Alle;116209;1;0;0;0;0,00;0,00;0,86;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;07-14;K;56920;1;0;0;0;0,00;0,00;1,76;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;07-14;M;59289;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;15-44;Alle;432399;11;0;0;0;0,00;0,00;2,54;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;15-44;K;210745;7;0;0;0;0,00;0,00;3,32;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;15-44;M;221654;4;0;0;0;0,00;0,00;1,80;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;45-64;Alle;336435;13;0;0;0;0,00;0,00;3,86;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;45-64;K;167432;8;0;0;0;0,00;0,00;4,78;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;45-64;M;169003;5;0;0;0;0,00;0,00;2,96;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;65-74;Alle;145132;8;0;0;0;0,00;0,00;5,51;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;65-74;K;73822;1;0;0;0;0,00;0,00;1,35;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;65-74;M;71310;7;0;0;0;0,00;0,00;9,82;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;75-84;Alle;80271;3;0;0;0;0,00;0,00;3,74;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;75-84;K;43626;1;0;0;0;0,00;0,00;2,29;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;75-84;M;36645;2;0;0;0;0,00;0,00;5,46;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;85+;Alle;28272;2;0;0;0;0,00;0,00;7,07;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;85+;K;18438;1;0;0;0;0,00;0,00;5,42;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;85+;M;9834;1;0;0;0;0,00;0,00;10,17;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;Alle;Alle;1225150;41;0;0;0;0,00;0,00;3,35;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;Alle;K;612986;20;0;0;0;0,00;0,00;3,26;0,00;
INFLA;2017/2018;2017-U37;1083;Syddanmark;Alle;M;612164;21;0;0;0;0,00;0,00;3,43;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;00-01;Alle;123880;29;0;0;0;0,00;0,00;23,41;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;00-01;K;60178;14;0;0;0;0,00;0,00;23,26;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;00-01;M;63702;14;0;0;0;0,00;0,00;21,98;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;02-06;Alle;302091;26;0;0;0;0,00;0,00;8,61;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;02-06;K;147175;13;0;0;0;0,00;0,00;8,83;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;02-06;M;154916;13;0;0;0;0,00;0,00;8,39;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;07-14;Alle;540176;15;0;0;0;0,00;0,00;2,78;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;07-14;K;263064;8;0;0;0;0,00;0,00;3,04;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;07-14;M;277112;7;0;0;0;0,00;0,00;2,53;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;15-44;Alle;2177322;80;1;1;0;0,01;0,05;3,67;0,05;
INFLA;2017/2018;2017-U38;9999;Alle;15-44;K;1072811;52;0;0;0;0,00;0,00;4,85;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;15-44;M;1104511;28;1;1;0;0,04;0,09;2,54;0,09;
INFLA;2017/2018;2017-U38;9999;Alle;45-64;Alle;1528188;68;2;1;0;0,03;0,13;4,45;0,07;
INFLA;2017/2018;2017-U38;9999;Alle;45-64;K;763061;35;0;0;0;0,00;0,00;4,59;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;45-64;M;765127;32;2;1;0;0,06;0,26;4,18;0,13;
INFLA;2017/2018;2017-U38;9999;Alle;65-74;Alle;650515;40;2;2;0;0,05;0,31;6,15;0,31;
INFLA;2017/2018;2017-U38;9999;Alle;65-74;K;334815;12;1;1;0;0,08;0,30;3,58;0,30;
INFLA;2017/2018;2017-U38;9999;Alle;65-74;M;315700;28;1;1;0;0,04;0,32;8,87;0,32;
INFLA;2017/2018;2017-U38;9999;Alle;75-84;Alle;342597;24;0;0;0;0,00;0,00;7,01;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;75-84;K;188476;5;0;0;0;0,00;0,00;2,65;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;75-84;M;154121;19;0;0;0;0,00;0,00;12,33;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;85+;Alle;121252;3;0;0;0;0,00;0,00;2,47;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;85+;K;80033;1;0;0;0;0,00;0,00;1,25;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;85+;M;41219;2;0;0;0;0,00;0,00;4,85;0,00;
INFLA;2017/2018;2017-U38;9999;Alle;Alle;Alle;5786021;285;5;4;0;0,02;0,09;4,93;0,07;
INFLA;2017/2018;2017-U38;9999;Alle;Alle;K;2909613;140;1;1;0;0,01;0,03;4,81;0,03;
INFLA;2017/2018;2017-U38;9999;Alle;Alle;M;2876408;143;4;3;0;0,03;0,14;4,97;0,10;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;00-01;Alle;43964;21;0;0;0;0,00;0,00;47,77;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;00-01;K;21433;11;0;0;0;0,00;0,00;51,32;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;00-01;M;22531;10;0;0;0;0,00;0,00;44,38;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;02-06;Alle;100045;11;0;0;0;0,00;0,00;11,00;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;02-06;K;48699;5;0;0;0;0,00;0,00;10,27;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;02-06;M;51346;6;0;0;0;0,00;0,00;11,69;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;07-14;Alle;162876;9;0;0;0;0,00;0,00;5,53;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;07-14;K;79079;4;0;0;0;0,00;0,00;5,06;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;07-14;M;83797;5;0;0;0;0,00;0,00;5,97;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;15-44;Alle;754060;51;1;1;0;0,02;0,13;6,76;0,13;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;15-44;K;379844;34;0;0;0;0,00;0,00;8,95;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;15-44;M;374216;17;1;1;0;0,06;0,27;4,54;0,27;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;45-64;Alle;449323;36;2;1;0;0,06;0,45;8,01;0,22;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;45-64;K;225497;20;0;0;0;0,00;0,00;8,87;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;45-64;M;223826;16;2;1;0;0,13;0,89;7,15;0,45;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;65-74;Alle;178695;15;2;2;0;0,13;1,12;8,39;1,12;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;65-74;K;94784;7;1;1;0;0,14;1,06;7,39;1,06;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;65-74;M;83911;8;1;1;0;0,13;1,19;9,53;1,19;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;75-84;Alle;93875;12;0;0;0;0,00;0,00;12,78;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;75-84;K;53460;3;0;0;0;0,00;0,00;5,61;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;75-84;M;40415;9;0;0;0;0,00;0,00;22,27;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;85+;Alle;34543;1;0;0;0;0,00;0,00;2,89;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;85+;K;23683;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;85+;M;10860;1;0;0;0;0,00;0,00;9,21;0,00;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;Alle;Alle;1817381;156;5;4;0;0,03;0,28;8,58;0,22;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;Alle;K;926479;84;1;1;0;0,01;0,11;9,07;0,11;
INFLA;2017/2018;2017-U38;1084;Hovedstaden;Alle;M;890902;72;4;3;0;0,06;0,45;8,08;0,34;
INFLA;2017/2018;2017-U38;1082;Midtjylland;00-01;Alle;28743;2;0;0;0;0,00;0,00;6,96;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;00-01;K;13913;2;0;0;0;0,00;0,00;14,38;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;00-01;M;14830;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;02-06;Alle;70567;4;0;0;0;0,00;0,00;5,67;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;02-06;K;34576;2;0;0;0;0,00;0,00;5,78;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;02-06;M;35991;2;0;0;0;0,00;0,00;5,56;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;07-14;Alle;126917;1;0;0;0;0,00;0,00;0,79;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;07-14;K;61978;0;0;0;0;0,00;0,00;0,00;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;07-14;M;64939;1;0;0;0;0,00;0,00;1,54;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;15-44;Alle;501907;8;0;0;0;0,00;0,00;1,59;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;15-44;K;245450;4;0;0;0;0,00;0,00;1,63;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;15-44;M;256457;4;0;0;0;0,00;0,00;1,56;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;45-64;Alle;341827;6;0;0;0;0,00;0,00;1,76;0,00;
INFLA;2017/2018;2017-U38;1082;Midtjylland;45-64;K;170165;5;0;0;0;0,00;0,00;2,94;0,00;
