"Sygdom";"Sæson";"Uge";"Regionskode";"Region";"Aldersgruppe";"Køn";"Antal borgere";"Antal testede personer";"Antal Bekræftede tilfælde";"Antal nye indlæggelser";"Antal døde";"Positivprocent";"Bekræftede tilfælde pr. 100.000 borgere";"Testede personer pr. 100.000 borgere";"Nye indlæggelser pr. 100.000 borgere";"timestamp_2025-06-24T11:25:02.299"
RSV;2019/2020;2020-U05;1083;Syddanmark;10. 75-84 år;M;35959;16;0;0;0;0,00;0,00;44,50;0,00;
RSV;2019/2020;2020-U05;1083;Syddanmark;11. 85+ år;Alle;19398;14;0;0;0;0,00;0,00;72,17;0,00;
RSV;2019/2020;2020-U05;1083;Syddanmark;11. 85+ år;K;12790;5;0;0;0;0,00;0,00;39,09;0,00;
RSV;2019/2020;2020-U05;1083;Syddanmark;11. 85+ år;M;6608;9;0;0;0;0,00;0,00;136,20;0,00;
RSV;2019/2020;2020-U05;1083;Syddanmark;Alle;Alle;1204087;392;86;39;0;0,22;7,14;32,56;3,24;
RSV;2019/2020;2020-U05;1083;Syddanmark;Alle;K;602909;187;37;10;0;0,20;6,14;31,02;1,66;
RSV;2019/2020;2020-U05;1083;Syddanmark;Alle;M;601178;205;49;29;0;0,24;8,15;34,10;4,82;
RSV;2019/2020;2020-U06;9999;Alle;01. 0-5 måneder;Alle;31276;211;86;52;0;0,41;274,97;674,64;166,26;
RSV;2019/2020;2020-U06;9999;Alle;01. 0-5 måneder;K;15369;92;38;20;0;0,41;247,25;598,61;130,13;
RSV;2019/2020;2020-U06;9999;Alle;01. 0-5 måneder;M;15907;119;48;32;0;0,40;301,75;748,10;201,17;
RSV;2019/2020;2020-U06;9999;Alle;02. 6-11 måneder;Alle;31164;130;50;22;0;0,38;160,44;417,15;70,59;
RSV;2019/2020;2020-U06;9999;Alle;02. 6-11 måneder;K;14934;52;14;6;0;0,27;93,75;348,20;40,18;
RSV;2019/2020;2020-U06;9999;Alle;02. 6-11 måneder;M;16230;77;36;16;0;0,47;221,81;474,43;98,58;
RSV;2019/2020;2020-U06;9999;Alle;03. 1 år;Alle;62470;160;67;22;0;0,42;107,25;256,12;35,22;
RSV;2019/2020;2020-U06;9999;Alle;03. 1 år;K;30381;70;20;6;0;0,29;65,83;230,41;19,75;
RSV;2019/2020;2020-U06;9999;Alle;03. 1 år;M;32089;89;47;16;0;0,53;146,47;277,35;49,86;
RSV;2019/2020;2020-U06;9999;Alle;04. 2 år;Alle;62847;69;25;7;0;0,36;39,78;109,79;11,14;
RSV;2019/2020;2020-U06;9999;Alle;04. 2 år;K;30623;29;12;5;0;0,41;39,19;94,70;16,33;
RSV;2019/2020;2020-U06;9999;Alle;04. 2 år;M;32224;40;13;2;0;0,33;40,34;124,13;6,21;
RSV;2019/2020;2020-U06;9999;Alle;05. 3-5 år;Alle;183493;109;7;4;0;0,06;3,81;59,40;2,18;
RSV;2019/2020;2020-U06;9999;Alle;05. 3-5 år;K;89076;51;0;0;0;0,00;0,00;57,25;0,00;
RSV;2019/2020;2020-U06;9999;Alle;05. 3-5 år;M;94417;57;7;4;0;0,12;7,41;60,37;4,24;
RSV;2019/2020;2020-U06;9999;Alle;06. 6-14 år;Alle;592858;175;5;1;0;0,03;0,84;29,52;0,17;
RSV;2019/2020;2020-U06;9999;Alle;06. 6-14 år;K;289168;78;3;0;0;0,04;1,04;26,97;0,00;
RSV;2019/2020;2020-U06;9999;Alle;06. 6-14 år;M;303690;96;2;1;0;0,02;0,66;31,61;0,33;
RSV;2019/2020;2020-U06;9999;Alle;07. 15-44 år;Alle;2209038;468;15;2;0;0,03;0,68;21,19;0,09;
RSV;2019/2020;2020-U06;9999;Alle;07. 15-44 år;K;1090960;278;6;0;0;0,02;0,55;25,48;0,00;
RSV;2019/2020;2020-U06;9999;Alle;07. 15-44 år;M;1118078;186;9;2;0;0,05;0,80;16,64;0,18;
RSV;2019/2020;2020-U06;9999;Alle;08. 45-64 år;Alle;1525757;425;23;8;1;0,05;1,51;27,86;0,52;
RSV;2019/2020;2020-U06;9999;Alle;08. 45-64 år;K;765636;227;13;4;1;0,06;1,70;29,65;0,52;
RSV;2019/2020;2020-U06;9999;Alle;08. 45-64 år;M;760121;193;10;4;0;0,05;1,32;25,39;0,53;
RSV;2019/2020;2020-U06;9999;Alle;09. 65-74 år;Alle;616342;261;12;8;1;0,05;1,95;42,35;1,30;
RSV;2019/2020;2020-U06;9999;Alle;09. 65-74 år;K;320716;115;6;4;0;0,05;1,87;35,86;1,25;
RSV;2019/2020;2020-U06;9999;Alle;09. 65-74 år;M;295626;144;6;4;1;0,04;2,03;48,71;1,35;
RSV;2019/2020;2020-U06;9999;Alle;10. 75-84 år;Alle;346831;236;13;11;1;0,06;3,75;68,04;3,17;
RSV;2019/2020;2020-U06;9999;Alle;10. 75-84 år;K;192490;130;7;5;1;0,05;3,64;67,54;2,60;
RSV;2019/2020;2020-U06;9999;Alle;10. 75-84 år;M;154341;106;6;6;0;0,06;3,89;68,68;3,89;
RSV;2019/2020;2020-U06;9999;Alle;11. 85+ år;Alle;82321;118;7;6;2;0,06;8,50;143,34;7,29;
RSV;2019/2020;2020-U06;9999;Alle;11. 85+ år;K;54781;64;4;3;1;0,06;7,30;116,83;5,48;
RSV;2019/2020;2020-U06;9999;Alle;11. 85+ år;M;27540;52;3;3;1;0,06;10,89;188,82;10,89;
RSV;2019/2020;2020-U06;9999;Alle;Alle;Alle;5744397;2362;310;143;5;0,13;5,40;41,12;2,49;
RSV;2019/2020;2020-U06;9999;Alle;Alle;K;2894134;1186;123;53;3;0,10;4,25;40,98;1,83;
RSV;2019/2020;2020-U06;9999;Alle;Alle;M;2850263;1159;187;90;2;0,16;6,56;40,66;3,16;
RSV;2019/2020;2020-U06;1084;Hovedstaden;01. 0-5 måneder;Alle;10628;94;26;13;0;0,28;244,64;884,46;122,32;
RSV;2019/2020;2020-U06;1084;Hovedstaden;01. 0-5 måneder;K;5271;38;10;5;0;0,26;189,72;720,93;94,86;
RSV;2019/2020;2020-U06;1084;Hovedstaden;01. 0-5 måneder;M;5357;56;16;8;0;0,29;298,67;1045,36;149,34;
RSV;2019/2020;2020-U06;1084;Hovedstaden;02. 6-11 måneder;Alle;10574;53;13;4;0;0,25;122,94;501,23;37,83;
RSV;2019/2020;2020-U06;1084;Hovedstaden;02. 6-11 måneder;K;5029;22;3;0;0;0,14;59,65;437,46;0,00;
RSV;2019/2020;2020-U06;1084;Hovedstaden;02. 6-11 måneder;M;5545;31;10;4;0;0,32;180,34;559,06;72,14;
RSV;2019/2020;2020-U06;1084;Hovedstaden;03. 1 år;Alle;20563;58;15;4;0;0,26;72,95;282,06;19,45;
RSV;2019/2020;2020-U06;1084;Hovedstaden;03. 1 år;K;10073;35;5;1;0;0,14;49,64;347,46;9,93;
RSV;2019/2020;2020-U06;1084;Hovedstaden;03. 1 år;M;10490;23;10;3;0;0,43;95,33;219,26;28,60;
RSV;2019/2020;2020-U06;1084;Hovedstaden;04. 2 år;Alle;20449;29;7;3;0;0,24;34,23;141,82;14,67;
RSV;2019/2020;2020-U06;1084;Hovedstaden;04. 2 år;K;9952;15;5;3;0;0,33;50,24;150,72;30,14;
RSV;2019/2020;2020-U06;1084;Hovedstaden;04. 2 år;M;10497;14;2;0;0;0,14;19,05;133,37;0,00;
RSV;2019/2020;2020-U06;1084;Hovedstaden;05. 3-5 år;Alle;58983;56;2;2;0;0,04;3,39;94,94;3,39;
RSV;2019/2020;2020-U06;1084;Hovedstaden;05. 3-5 år;K;28733;27;0;0;0;0,00;0,00;93,97;0,00;
RSV;2019/2020;2020-U06;1084;Hovedstaden;05. 3-5 år;M;30250;29;2;2;0;0,07;6,61;95,87;6,61;
RSV;2019/2020;2020-U06;1084;Hovedstaden;06. 6-14 år;Alle;182189;103;2;1;0;0,02;1,10;56,53;0,55;
RSV;2019/2020;2020-U06;1084;Hovedstaden;06. 6-14 år;K;88753;46;1;0;0;0,02;1,13;51,83;0,00;
RSV;2019/2020;2020-U06;1084;Hovedstaden;06. 6-14 år;M;93436;57;1;1;0;0,02;1,07;61,00;1,07;
RSV;2019/2020;2020-U06;1084;Hovedstaden;07. 15-44 år;Alle;779540;298;9;0;0;0,03;1,15;38,23;0,00;
RSV;2019/2020;2020-U06;1084;Hovedstaden;07. 15-44 år;K;393049;180;5;0;0;0,03;1,27;45,80;0,00;
RSV;2019/2020;2020-U06;1084;Hovedstaden;07. 15-44 år;M;386491;118;4;0;0;0,03;1,03;30,53;0,00;
RSV;2019/2020;2020-U06;1084;Hovedstaden;08. 45-64 år;Alle;452980;229;8;2;1;0,03;1,77;50,55;0,44;
RSV;2019/2020;2020-U06;1084;Hovedstaden;08. 45-64 år;K;228287;119;5;2;1;0,04;2,19;52,13;0,88;
RSV;2019/2020;2020-U06;1084;Hovedstaden;08. 45-64 år;M;224693;110;3;0;0;0,03;1,34;48,96;0,00;
RSV;2019/2020;2020-U06;1084;Hovedstaden;09. 65-74 år;Alle;165216;142;2;0;0;0,01;1,21;85,95;0,00;
RSV;2019/2020;2020-U06;1084;Hovedstaden;09. 65-74 år;K;88954;63;1;0;0;0,02;1,12;70,82;0,00;
RSV;2019/2020;2020-U06;1084;Hovedstaden;09. 65-74 år;M;76262;79;1;0;0;0,01;1,31;103,59;0,00;
RSV;2019/2020;2020-U06;1084;Hovedstaden;10. 75-84 år;Alle;95782;159;6;5;0;0,04;6,26;166,00;5,22;
RSV;2019/2020;2020-U06;1084;Hovedstaden;10. 75-84 år;K;55125;88;3;2;0;0,03;5,44;159,64;3,63;
RSV;2019/2020;2020-U06;1084;Hovedstaden;10. 75-84 år;M;40657;71;3;3;0;0,04;7,38;174,63;7,38;
RSV;2019/2020;2020-U06;1084;Hovedstaden;11. 85+ år;Alle;23119;80;6;5;2;0,08;25,95;346,04;21,63;
RSV;2019/2020;2020-U06;1084;Hovedstaden;11. 85+ år;K;16028;44;3;2;1;0,07;18,72;274,52;12,48;
RSV;2019/2020;2020-U06;1084;Hovedstaden;11. 85+ år;M;7091;36;3;3;1;0,08;42,31;507,69;42,31;
RSV;2019/2020;2020-U06;1084;Hovedstaden;Alle;Alle;1820023;1301;96;39;3;0,07;5,27;71,48;2,14;
RSV;2019/2020;2020-U06;1084;Hovedstaden;Alle;K;929254;677;41;15;2;0,06;4,41;72,85;1,61;
RSV;2019/2020;2020-U06;1084;Hovedstaden;Alle;M;890769;624;55;24;1;0,09;6,17;70,05;2,69;
RSV;2019/2020;2020-U06;1082;Midtjylland;01. 0-5 måneder;Alle;7350;32;16;6;0;0,50;217,69;435,37;81,63;
RSV;2019/2020;2020-U06;1082;Midtjylland;01. 0-5 måneder;K;3633;15;9;3;0;0,60;247,73;412,88;82,58;
RSV;2019/2020;2020-U06;1082;Midtjylland;01. 0-5 måneder;M;3717;17;7;3;0;0,41;188,32;457,36;80,71;
RSV;2019/2020;2020-U06;1082;Midtjylland;02. 6-11 måneder;Alle;7266;22;9;8;0;0,41;123,86;302,78;110,10;
RSV;2019/2020;2020-U06;1082;Midtjylland;02. 6-11 måneder;K;3489;8;4;4;0;0,50;114,65;229,29;114,65;
RSV;2019/2020;2020-U06;1082;Midtjylland;02. 6-11 måneder;M;3777;14;5;4;0;0,36;132,38;370,66;105,90;
RSV;2019/2020;2020-U06;1082;Midtjylland;03. 1 år;Alle;14703;19;8;3;0;0,42;54,41;129,23;20,40;
RSV;2019/2020;2020-U06;1082;Midtjylland;03. 1 år;K;7120;6;1;0;0;0,17;14,04;84,27;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;03. 1 år;M;7583;13;7;3;0;0,54;92,31;171,44;39,56;
RSV;2019/2020;2020-U06;1082;Midtjylland;04. 2 år;Alle;14976;6;2;1;0;0,33;13,35;40,06;6,68;
RSV;2019/2020;2020-U06;1082;Midtjylland;04. 2 år;K;7271;4;2;1;0;0,50;27,51;55,01;13,75;
RSV;2019/2020;2020-U06;1082;Midtjylland;04. 2 år;M;7705;2;0;0;0;0,00;0,00;25,96;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;05. 3-5 år;Alle;43028;5;1;0;0;0,20;2,32;11,62;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;05. 3-5 år;K;20867;1;0;0;0;0,00;0,00;4,79;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;05. 3-5 år;M;22161;4;1;0;0;0,25;4,51;18,05;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;06. 6-14 år;Alle;139230;10;0;0;0;0,00;0,00;7,18;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;06. 6-14 år;K;68195;6;0;0;0;0,00;0,00;8,80;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;06. 6-14 år;M;71035;4;0;0;0;0,00;0,00;5,63;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;07. 15-44 år;Alle;512988;13;0;0;0;0,00;0,00;2,53;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;07. 15-44 år;K;252208;5;0;0;0;0,00;0,00;1,98;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;07. 15-44 år;M;260780;8;0;0;0;0,00;0,00;3,07;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;08. 45-64 år;Alle;340710;22;3;2;0;0,14;0,88;6,46;0,59;
RSV;2019/2020;2020-U06;1082;Midtjylland;08. 45-64 år;K;170765;11;2;1;0;0,18;1,17;6,44;0,59;
RSV;2019/2020;2020-U06;1082;Midtjylland;08. 45-64 år;M;169945;11;1;1;0;0,09;0,59;6,47;0,59;
RSV;2019/2020;2020-U06;1082;Midtjylland;09. 65-74 år;Alle;139924;10;1;0;1;0,10;0,71;7,15;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;09. 65-74 år;K;71817;3;0;0;0;0,00;0,00;4,18;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;09. 65-74 år;M;68107;7;1;0;1;0,14;1,47;10,28;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;10. 75-84 år;Alle;75239;6;0;0;0;0,00;0,00;7,97;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;10. 75-84 år;K;41141;3;0;0;0;0,00;0,00;7,29;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;10. 75-84 år;M;34098;3;0;0;0;0,00;0,00;8,80;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;11. 85+ år;Alle;18178;1;0;0;0;0,00;0,00;5,50;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;11. 85+ år;K;11839;1;0;0;0;0,00;0,00;8,45;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;11. 85+ år;M;6339;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1082;Midtjylland;Alle;Alle;1313592;146;40;20;1;0,27;3,05;11,11;1,52;
RSV;2019/2020;2020-U06;1082;Midtjylland;Alle;K;658345;63;18;9;0;0,29;2,73;9,57;1,37;
RSV;2019/2020;2020-U06;1082;Midtjylland;Alle;M;655247;83;22;11;1;0,27;3,36;12,67;1,68;
RSV;2019/2020;2020-U06;1081;Nordjylland;01. 0-5 måneder;Alle;3050;14;11;9;0;0,79;360,66;459,02;295,08;
RSV;2019/2020;2020-U06;1081;Nordjylland;01. 0-5 måneder;K;1488;8;6;5;0;0,75;403,23;537,63;336,02;
RSV;2019/2020;2020-U06;1081;Nordjylland;01. 0-5 måneder;M;1562;6;5;4;0;0,83;320,10;384,12;256,08;
RSV;2019/2020;2020-U06;1081;Nordjylland;02. 6-11 måneder;Alle;2949;2;2;2;0;1,00;67,82;67,82;67,82;
RSV;2019/2020;2020-U06;1081;Nordjylland;02. 6-11 måneder;K;1409;1;1;1;0;1,00;70,97;70,97;70,97;
RSV;2019/2020;2020-U06;1081;Nordjylland;02. 6-11 måneder;M;1540;1;1;1;0;1,00;64,94;64,94;64,94;
RSV;2019/2020;2020-U06;1081;Nordjylland;03. 1 år;Alle;6081;10;5;4;0;0,50;82,22;164,45;65,78;
RSV;2019/2020;2020-U06;1081;Nordjylland;03. 1 år;K;2937;4;2;2;0;0,50;68,10;136,19;68,10;
RSV;2019/2020;2020-U06;1081;Nordjylland;03. 1 år;M;3144;6;3;2;0;0,50;95,42;190,84;63,61;
RSV;2019/2020;2020-U06;1081;Nordjylland;04. 2 år;Alle;6053;1;1;0;0;1,00;16,52;16,52;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;04. 2 år;K;3020;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;04. 2 år;M;3033;1;1;0;0;1,00;32,97;32,97;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;05. 3-5 år;Alle;17734;1;0;0;0;0,00;0,00;5,64;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;05. 3-5 år;K;8664;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;05. 3-5 år;M;9070;1;0;0;0;0,00;0,00;11,03;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;06. 6-14 år;Alle;58189;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;06. 6-14 år;K;28233;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;06. 6-14 år;M;29956;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;07. 15-44 år;Alle;213147;3;1;1;0;0,33;0,47;1,41;0,47;
RSV;2019/2020;2020-U06;1081;Nordjylland;07. 15-44 år;K;102380;1;0;0;0;0,00;0,00;0,98;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;07. 15-44 år;M;110767;2;1;1;0;0,50;0,90;1,81;0,90;
RSV;2019/2020;2020-U06;1081;Nordjylland;08. 45-64 år;Alle;156075;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;08. 45-64 år;K;77845;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;08. 45-64 år;M;78230;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;09. 65-74 år;Alle;68278;1;0;0;0;0,00;0,00;1,46;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;09. 65-74 år;K;34646;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;09. 65-74 år;M;33632;1;0;0;0;0,00;0,00;2,97;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;10. 75-84 år;Alle;38384;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;10. 75-84 år;K;20937;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;10. 75-84 år;M;17447;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;11. 85+ år;Alle;9355;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;11. 85+ år;K;6000;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;11. 85+ år;M;3355;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2019/2020;2020-U06;1081;Nordjylland;Alle;Alle;579295;32;20;16;0;0,63;3,45;5,52;2,76;
RSV;2019/2020;2020-U06;1081;Nordjylland;Alle;K;287559;14;9;8;0;0,64;3,13;4,87;2,78;
RSV;2019/2020;2020-U06;1081;Nordjylland;Alle;M;291736;18;11;8;0;0,61;3,77;6,17;2,74;
RSV;2019/2020;2020-U06;1085;Sjælland;01. 0-5 måneder;Alle;4046;29;13;8;0;0,45;321,30;716,76;197,73;
RSV;2019/2020;2020-U06;1085;Sjælland;01. 0-5 måneder;K;1984;19;7;3;0;0,37;352,82;957,66;151,21;
RSV;2019/2020;2020-U06;1085;Sjælland;01. 0-5 måneder;M;2062;10;6;5;0;0,60;290,98;484,97;242,48;
RSV;2019/2020;2020-U06;1085;Sjælland;02. 6-11 måneder;Alle;4200;31;14;4;0;0,45;333,33;738,10;95,24;
RSV;2019/2020;2020-U06;1085;Sjælland;02. 6-11 måneder;K;2020;15;4;1;0;0,27;198,02;742,57;49,50;
RSV;2019/2020;2020-U06;1085;Sjælland;02. 6-11 måneder;M;2180;16;10;3;0;0,63;458,72;733,94;137,61;
RSV;2019/2020;2020-U06;1085;Sjælland;03. 1 år;Alle;8391;44;21;4;0;0,48;250,27;524,37;47,67;
RSV;2019/2020;2020-U06;1085;Sjælland;03. 1 år;K;4096;14;5;1;0;0,36;122,07;341,80;24,41;
RSV;2019/2020;2020-U06;1085;Sjælland;03. 1 år;M;4295;30;16;3;0;0,53;372,53;698,49;69,85;
RSV;2019/2020;2020-U06;1085;Sjælland;04. 2 år;Alle;8539;22;9;1;0;0,41;105,40;257,64;11,71;
RSV;2019/2020;2020-U06;1085;Sjælland;04. 2 år;K;4162;7;3;0;0;0,43;72,08;168,19;0,00;
RSV;2019/2020;2020-U06;1085;Sjælland;04. 2 år;M;4377;15;6;1;0;0,40;137,08;342,70;22,85;
RSV;2019/2020;2020-U06;1085;Sjælland;05. 3-5 år;Alle;26012;30;2;2;0;0,07;7,69;115,33;7,69;
RSV;2019/2020;2020-U06;1085;Sjælland;05. 3-5 år;K;12502;17;0;0;0;0,00;0,00;135,98;0,00;
RSV;2019/2020;2020-U06;1085;Sjælland;05. 3-5 år;M;13510;13;2;2;0;0,15;14,80;96,23;14,80;
RSV;2019/2020;2020-U06;1085;Sjælland;06. 6-14 år;Alle;86645;43;1;0;0;0,02;1,15;49,63;0,00;
RSV;2019/2020;2020-U06;1085;Sjælland;06. 6-14 år;K;42248;18;0;0;0;0,00;0,00;42,61;0,00;
RSV;2019/2020;2020-U06;1085;Sjælland;06. 6-14 år;M;44397;25;1;0;0;0,04;2,25;56,31;0,00;
RSV;2019/2020;2020-U06;1085;Sjælland;07. 15-44 år;Alle;273387;95;2;0;0;0,02;0,73;34,75;0,00;
RSV;2019/2020;2020-U06;1085;Sjælland;07. 15-44 år;K;133557;56;1;0;0;0,02;0,75;41,93;0,00;
RSV;2019/2020;2020-U06;1085;Sjælland;07. 15-44 år;M;139830;39;1;0;0;0,03;0,72;27,89;0,00;
RSV;2019/2020;2020-U06;1085;Sjælland;08. 45-64 år;Alle;242678;102;7;2;0;0,07;2,88;42,03;0,82;
RSV;2019/2020;2020-U06;1085;Sjælland;08. 45-64 år;K;122086;62;5;1;0;0,08;4,10;50,78;0,82;
RSV;2019/2020;2020-U06;1085;Sjælland;08. 45-64 år;M;120592;40;2;1;0;0,05;1,66;33,17;0,83;
RSV;2019/2020;2020-U06;1085;Sjælland;09. 65-74 år;Alle;103392;63;4;3;0;0,06;3,87;60,93;2,90;
RSV;2019/2020;2020-U06;1085;Sjælland;09. 65-74 år;K;53652;29;4;3;0;0,14;7,46;54,05;5,59;
RSV;2019/2020;2020-U06;1085;Sjælland;09. 65-74 år;M;49740;34;0;0;0;0,00;0,00;68,36;0,00;
RSV;2019/2020;2020-U06;1085;Sjælland;10. 75-84 år;Alle;57683;40;2;2;1;0,05;3,47;69,34;3,47;
RSV;2019/2020;2020-U06;1085;Sjælland;10. 75-84 år;K;31574;20;0;0;1;0,00;0,00;63,34;0,00;
RSV;2019/2020;2020-U06;1085;Sjælland;10. 75-84 år;M;26109;20;2;2;0;0,10;7,66;76,60;7,66;
RSV;2019/2020;2020-U06;1085;Sjælland;11. 85+ år;Alle;12190;16;1;1;0;0,06;8,20;131,26;8,20;
RSV;2019/2020;2020-U06;1085;Sjælland;11. 85+ år;K;8077;10;1;1;0;0,10;12,38;123,81;12,38;
RSV;2019/2020;2020-U06;1085;Sjælland;11. 85+ år;M;4113;6;0;0;0;0,00;0,00;145,88;0,00;
RSV;2019/2020;2020-U06;1085;Sjælland;Alle;Alle;827163;515;76;27;1;0,15;9,19;62,26;3,26;
RSV;2019/2020;2020-U06;1085;Sjælland;Alle;K;415958;267;30;10;1;0,11;7,21;64,19;2,40;
RSV;2019/2020;2020-U06;1085;Sjælland;Alle;M;411205;248;46;17;0;0,19;11,19;60,31;4,13;
RSV;2019/2020;2020-U06;1083;Syddanmark;01. 0-5 måneder;Alle;6202;41;20;16;0;0,49;322,48;661,08;257,98;
RSV;2019/2020;2020-U06;1083;Syddanmark;01. 0-5 måneder;K;2993;12;6;4;0;0,50;200,47;400,94;133,65;
RSV;2019/2020;2020-U06;1083;Syddanmark;01. 0-5 måneder;M;3209;29;14;12;0;0,48;436,27;903,71;373,95;
RSV;2019/2020;2020-U06;1083;Syddanmark;02. 6-11 måneder;Alle;6175;21;12;4;0;0,57;194,33;340,08;64,78;
RSV;2019/2020;2020-U06;1083;Syddanmark;02. 6-11 måneder;K;2987;6;2;0;0;0,33;66,96;200,87;0,00;
RSV;2019/2020;2020-U06;1083;Syddanmark;02. 6-11 måneder;M;3188;15;10;4;0;0,67;313,68;470,51;125,47;
RSV;2019/2020;2020-U06;1083;Syddanmark;03. 1 år;Alle;12732;28;17;6;0;0,61;133,52;219,92;47,13;
RSV;2019/2020;2020-U06;1083;Syddanmark;03. 1 år;K;6155;11;7;2;0;0,64;113,73;178,72;32,49;
RSV;2019/2020;2020-U06;1083;Syddanmark;03. 1 år;M;6577;17;10;4;0;0,59;152,05;258,48;60,82;
RSV;2019/2020;2020-U06;1083;Syddanmark;04. 2 år;Alle;12830;11;6;2;0;0,55;46,77;85,74;15,59;
RSV;2019/2020;2020-U06;1083;Syddanmark;04. 2 år;K;6218;3;2;1;0;0,67;32,16;48,25;16,08;
RSV;2019/2020;2020-U06;1083;Syddanmark;04. 2 år;M;6612;8;4;1;0;0,50;60,50;120,99;15,12;
RSV;2019/2020;2020-U06;1083;Syddanmark;05. 3-5 år;Alle;37736;16;2;0;0;0,13;5,30;42,40;0,00;
RSV;2019/2020;2020-U06;1083;Syddanmark;05. 3-5 år;K;18310;6;0;0;0;0,00;0,00;32,77;0,00;
RSV;2019/2020;2020-U06;1083;Syddanmark;05. 3-5 år;M;19426;10;2;0;0;0,20;10,30;51,48;0,00;
RSV;2019/2020;2020-U06;1083;Syddanmark;06. 6-14 år;Alle;126605;18;2;0;0;0,11;1,58;14,22;0,00;
RSV;2019/2020;2020-U06;1083;Syddanmark;06. 6-14 år;K;61739;8;2;0;0;0,25;3,24;12,96;0,00;
RSV;2019/2020;2020-U06;1083;Syddanmark;06. 6-14 år;M;64866;10;0;0;0;0,00;0,00;15,42;0,00;
RSV;2019/2020;2020-U06;1083;Syddanmark;07. 15-44 år;Alle;429976;55;3;1;0;0,05;0,70;12,79;0,23;
RSV;2019/2020;2020-U06;1083;Syddanmark;07. 15-44 år;K;209766;36;0;0;0;0,00;0,00;17,16;0,00;
RSV;2019/2020;2020-U06;1083;Syddanmark;07. 15-44 år;M;220210;19;3;1;0;0,16;1,36;8,63;0,45;
RSV;2019/2020;2020-U06;1083;Syddanmark;08. 45-64 år;Alle;333314;67;4;2;0;0,06;1,20;20,10;0,60;
RSV;2019/2020;2020-U06;1083;Syddanmark;08. 45-64 år;K;166653;35;1;0;0;0,03;0,60;21,00;0,00;
RSV;2019/2020;2020-U06;1083;Syddanmark;08. 45-64 år;M;166661;32;3;2;0;0,09;1,80;19,20;1,20;
RSV;2019/2020;2020-U06;1083;Syddanmark;09. 65-74 år;Alle;139532;43;5;5;0;0,12;3,58;30,82;3,58;
RSV;2019/2020;2020-U06;1083;Syddanmark;09. 65-74 år;K;71647;20;1;1;0;0,05;1,40;27,91;1,40;
