"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"timestamp_2026-07-28T11:40:01.465"
1085;Sjælland;2020-04-17;M;14;1;4;436;7323;1789;
1083;Syddanmark;2020-04-17;M;2;0;0;436;7325;1789;
1084;Hovedstaden;2020-04-18;F;37;1;3;437;7362;1792;
1082;Midtjylland;2020-04-18;F;13;0;3;437;7375;1795;
1081;Nordjylland;2020-04-18;F;2;0;1;437;7377;1796;
1085;Sjælland;2020-04-18;F;15;1;2;438;7392;1798;
1084;Hovedstaden;2020-04-18;M;23;3;5;441;7415;1803;
1082;Midtjylland;2020-04-18;M;4;0;0;441;7419;1803;
1085;Sjælland;2020-04-18;M;7;2;3;443;7426;1806;
1083;Syddanmark;2020-04-18;M;3;0;0;443;7429;1806;
1084;Hovedstaden;2020-04-19;F;37;1;7;444;7466;1813;
1082;Midtjylland;2020-04-19;F;8;0;2;444;7474;1815;
1085;Sjælland;2020-04-19;F;19;0;3;444;7493;1818;
1083;Syddanmark;2020-04-19;F;3;0;0;444;7496;1818;
1084;Hovedstaden;2020-04-19;M;24;1;9;445;7520;1827;
1082;Midtjylland;2020-04-19;M;7;0;1;445;7527;1828;
1081;Nordjylland;2020-04-19;M;2;0;0;445;7529;1828;
1085;Sjælland;2020-04-19;M;10;3;7;448;7539;1835;
1083;Syddanmark;2020-04-19;M;1;0;0;448;7540;1835;
1084;Hovedstaden;2020-04-20;F;89;5;7;453;7629;1842;
1082;Midtjylland;2020-04-20;F;15;0;1;453;7644;1843;
1081;Nordjylland;2020-04-20;F;5;0;0;453;7649;1843;
1085;Sjælland;2020-04-20;F;26;1;4;454;7675;1847;
1083;Syddanmark;2020-04-20;F;3;0;0;454;7678;1847;
1084;Hovedstaden;2020-04-20;M;50;3;10;457;7728;1857;
1082;Midtjylland;2020-04-20;M;11;1;2;458;7739;1859;
1081;Nordjylland;2020-04-20;M;1;0;0;458;7740;1859;
1085;Sjælland;2020-04-20;M;10;1;4;459;7750;1863;
1083;Syddanmark;2020-04-20;M;3;2;2;461;7753;1865;
1084;Hovedstaden;2020-04-21;F;65;3;10;464;7818;1875;
1082;Midtjylland;2020-04-21;F;10;0;0;464;7828;1875;
1081;Nordjylland;2020-04-21;F;4;1;0;465;7832;1875;
1085;Sjælland;2020-04-21;F;31;1;5;466;7863;1880;
1083;Syddanmark;2020-04-21;F;7;0;1;466;7870;1881;
1084;Hovedstaden;2020-04-21;M;54;5;6;471;7924;1887;
1082;Midtjylland;2020-04-21;M;8;1;2;472;7932;1889;
1081;Nordjylland;2020-04-21;M;1;0;0;472;7933;1889;
1085;Sjælland;2020-04-21;M;15;1;7;473;7948;1896;
1083;Syddanmark;2020-04-21;M;5;0;0;473;7953;1896;
1084;Hovedstaden;2020-04-22;F;87;3;9;476;8040;1905;
1082;Midtjylland;2020-04-22;F;17;0;1;476;8057;1906;
1081;Nordjylland;2020-04-22;F;5;0;0;476;8062;1906;
1085;Sjælland;2020-04-22;F;22;2;3;478;8084;1909;
1083;Syddanmark;2020-04-22;F;1;0;0;478;8085;1909;
1084;Hovedstaden;2020-04-22;M;66;6;9;484;8151;1918;
1082;Midtjylland;2020-04-22;M;15;1;4;485;8166;1922;
1085;Sjælland;2020-04-22;M;12;1;3;486;8178;1925;
1083;Syddanmark;2020-04-22;M;1;0;0;486;8179;1925;
1084;Hovedstaden;2020-04-23;F;89;4;9;490;8268;1934;
1082;Midtjylland;2020-04-23;F;22;1;1;491;8290;1935;
1081;Nordjylland;2020-04-23;F;2;0;0;491;8292;1935;
1085;Sjælland;2020-04-23;F;30;1;4;492;8322;1939;
1083;Syddanmark;2020-04-23;F;4;0;0;492;8326;1939;
1084;Hovedstaden;2020-04-23;M;49;1;6;493;8375;1945;
1082;Midtjylland;2020-04-23;M;10;0;1;493;8385;1946;
1081;Nordjylland;2020-04-23;M;1;0;0;493;8386;1946;
1085;Sjælland;2020-04-23;M;20;0;5;493;8406;1951;
1083;Syddanmark;2020-04-23;M;4;0;0;493;8410;1951;
1084;Hovedstaden;2020-04-24;F;61;2;5;495;8471;1956;
1082;Midtjylland;2020-04-24;F;19;1;1;496;8490;1957;
1085;Sjælland;2020-04-24;F;23;2;4;498;8513;1961;
1083;Syddanmark;2020-04-24;F;2;0;0;498;8515;1961;
1084;Hovedstaden;2020-04-24;M;34;1;3;499;8549;1964;
1082;Midtjylland;2020-04-24;M;8;1;0;500;8557;1964;
1081;Nordjylland;2020-04-24;M;2;0;0;500;8559;1964;
1085;Sjælland;2020-04-24;M;12;1;3;501;8571;1967;
1083;Syddanmark;2020-04-24;M;3;0;0;501;8574;1967;
1084;Hovedstaden;2020-04-25;F;38;1;5;502;8612;1972;
1082;Midtjylland;2020-04-25;F;22;1;0;503;8634;1972;
1081;Nordjylland;2020-04-25;F;4;0;1;503;8638;1973;
1085;Sjælland;2020-04-25;F;14;1;4;504;8652;1977;
1083;Syddanmark;2020-04-25;F;3;0;0;504;8655;1977;
1084;Hovedstaden;2020-04-25;M;31;2;6;506;8686;1983;
1082;Midtjylland;2020-04-25;M;7;0;1;506;8693;1984;
1081;Nordjylland;2020-04-25;M;1;0;0;506;8694;1984;
1085;Sjælland;2020-04-25;M;9;2;2;508;8703;1986;
1083;Syddanmark;2020-04-25;M;5;0;0;508;8708;1986;
1084;Hovedstaden;2020-04-26;F;42;1;10;509;8750;1996;
1082;Midtjylland;2020-04-26;F;10;0;0;509;8760;1996;
1081;Nordjylland;2020-04-26;F;4;0;0;509;8764;1996;
1085;Sjælland;2020-04-26;F;13;0;2;509;8777;1998;
1083;Syddanmark;2020-04-26;F;4;0;0;509;8781;1998;
1084;Hovedstaden;2020-04-26;M;33;3;5;512;8814;2003;
1082;Midtjylland;2020-04-26;M;5;0;2;512;8819;2005;
1085;Sjælland;2020-04-26;M;5;1;1;513;8824;2006;
1083;Syddanmark;2020-04-26;M;3;0;0;513;8827;2006;
1084;Hovedstaden;2020-04-27;F;70;1;2;514;8897;2008;
1082;Midtjylland;2020-04-27;F;9;0;1;514;8906;2009;
1081;Nordjylland;2020-04-27;F;3;0;0;514;8909;2009;
1085;Sjælland;2020-04-27;F;36;4;5;518;8945;2014;
1083;Syddanmark;2020-04-27;F;1;0;0;518;8946;2014;
1084;Hovedstaden;2020-04-27;M;59;2;6;520;9005;2020;
1082;Midtjylland;2020-04-27;M;9;0;2;520;9014;2022;
1081;Nordjylland;2020-04-27;M;2;0;0;520;9016;2022;
1085;Sjælland;2020-04-27;M;25;5;5;525;9041;2027;
1083;Syddanmark;2020-04-27;M;3;0;0;525;9044;2027;
1084;Hovedstaden;2020-04-28;F;51;2;5;527;9095;2032;
1082;Midtjylland;2020-04-28;F;17;0;0;527;9112;2032;
1085;Sjælland;2020-04-28;F;22;0;0;527;9134;2032;
1084;Hovedstaden;2020-04-28;M;32;0;3;527;9166;2035;
1082;Midtjylland;2020-04-28;M;7;0;0;527;9173;2035;
1085;Sjælland;2020-04-28;M;7;0;0;527;9180;2035;
1084;Hovedstaden;2020-04-29;F;50;2;5;529;9230;2040;
1082;Midtjylland;2020-04-29;F;10;1;1;530;9240;2041;
1081;Nordjylland;2020-04-29;F;1;0;0;530;9241;2041;
1085;Sjælland;2020-04-29;F;16;0;1;530;9257;2042;
1083;Syddanmark;2020-04-29;F;4;0;0;530;9261;2042;
1084;Hovedstaden;2020-04-29;M;42;4;11;534;9303;2053;
1082;Midtjylland;2020-04-29;M;7;0;0;534;9310;2053;
1081;Nordjylland;2020-04-29;M;2;0;0;534;9312;2053;
1085;Sjælland;2020-04-29;M;5;1;2;535;9317;2055;
1083;Syddanmark;2020-04-29;M;2;0;0;535;9319;2055;
1084;Hovedstaden;2020-04-30;F;62;0;5;535;9381;2060;
1082;Midtjylland;2020-04-30;F;6;0;1;535;9387;2061;
1081;Nordjylland;2020-04-30;F;3;0;0;535;9390;2061;
1085;Sjælland;2020-04-30;F;23;0;1;535;9413;2062;
1083;Syddanmark;2020-04-30;F;1;0;0;535;9414;2062;
1084;Hovedstaden;2020-04-30;M;33;0;4;535;9447;2066;
1082;Midtjylland;2020-04-30;M;7;0;0;535;9454;2066;
1081;Nordjylland;2020-04-30;M;2;0;1;535;9456;2067;
1085;Sjælland;2020-04-30;M;8;0;0;535;9464;2067;
1083;Syddanmark;2020-04-30;M;1;0;0;535;9465;2067;
1084;Hovedstaden;2020-05-01;F;58;2;3;537;9523;2070;
1082;Midtjylland;2020-05-01;F;5;0;0;537;9528;2070;
1081;Nordjylland;2020-05-01;F;10;0;0;537;9538;2070;
1085;Sjælland;2020-05-01;F;15;1;1;538;9553;2071;
1083;Syddanmark;2020-05-01;F;2;0;0;538;9555;2071;
1084;Hovedstaden;2020-05-01;M;25;0;2;538;9580;2073;
1082;Midtjylland;2020-05-01;M;11;0;1;538;9591;2074;
1081;Nordjylland;2020-05-01;M;9;0;0;538;9600;2074;
1085;Sjælland;2020-05-01;M;10;1;2;539;9610;2076;
1083;Syddanmark;2020-05-01;M;3;0;1;539;9613;2077;
1084;Hovedstaden;2020-05-02;F;31;0;2;539;9644;2079;
1082;Midtjylland;2020-05-02;F;12;0;3;539;9656;2082;
1081;Nordjylland;2020-05-02;F;1;0;0;539;9657;2082;
1085;Sjælland;2020-05-02;F;17;0;1;539;9674;2083;
1083;Syddanmark;2020-05-02;F;4;0;0;539;9678;2083;
1084;Hovedstaden;2020-05-02;M;26;1;3;540;9704;2086;
1082;Midtjylland;2020-05-02;M;8;0;1;540;9712;2087;
1081;Nordjylland;2020-05-02;M;1;0;0;540;9713;2087;
1085;Sjælland;2020-05-02;M;12;1;1;541;9725;2088;
1083;Syddanmark;2020-05-02;M;2;0;0;541;9727;2088;
1084;Hovedstaden;2020-05-03;F;33;0;6;541;9760;2094;
1082;Midtjylland;2020-05-03;F;4;0;1;541;9764;2095;
1081;Nordjylland;2020-05-03;F;1;0;0;541;9765;2095;
1085;Sjælland;2020-05-03;F;6;0;2;541;9771;2097;
1083;Syddanmark;2020-05-03;F;4;0;1;541;9775;2098;
1084;Hovedstaden;2020-05-03;M;17;2;2;543;9792;2100;
1082;Midtjylland;2020-05-03;M;6;0;1;543;9798;2101;
1081;Nordjylland;2020-05-03;M;1;0;0;543;9799;2101;
1085;Sjælland;2020-05-03;M;5;1;3;544;9804;2104;
1083;Syddanmark;2020-05-03;M;1;0;0;544;9805;2104;
1084;Hovedstaden;2020-05-04;F;50;0;3;544;9855;2107;
1082;Midtjylland;2020-05-04;F;5;0;1;544;9860;2108;
1085;Sjælland;2020-05-04;F;21;1;2;545;9881;2110;
1083;Syddanmark;2020-05-04;F;3;0;0;545;9884;2110;
1084;Hovedstaden;2020-05-04;M;29;0;2;545;9913;2112;
1082;Midtjylland;2020-05-04;M;3;0;1;545;9916;2113;
1085;Sjælland;2020-05-04;M;8;0;2;545;9924;2115;
1083;Syddanmark;2020-05-04;M;1;0;0;545;9925;2115;
1084;Hovedstaden;2020-05-05;F;32;1;4;546;9957;2119;
1082;Midtjylland;2020-05-05;F;5;0;0;546;9962;2119;
1081;Nordjylland;2020-05-05;F;2;0;0;546;9964;2119;
1085;Sjælland;2020-05-05;F;20;2;3;548;9984;2122;
1083;Syddanmark;2020-05-05;F;4;0;0;548;9988;2122;
1084;Hovedstaden;2020-05-05;M;40;2;4;550;10028;2126;
1082;Midtjylland;2020-05-05;M;3;0;0;550;10031;2126;
1085;Sjælland;2020-05-05;M;15;0;5;550;10046;2131;
1083;Syddanmark;2020-05-05;M;1;0;0;550;10047;2131;
1084;Hovedstaden;2020-05-06;F;55;0;1;550;10102;2132;
1082;Midtjylland;2020-05-06;F;2;0;0;550;10104;2132;
1085;Sjælland;2020-05-06;F;9;0;0;550;10113;2132;
1083;Syddanmark;2020-05-06;F;2;0;0;550;10115;2132;
1084;Hovedstaden;2020-05-06;M;27;0;3;550;10142;2135;
1082;Midtjylland;2020-05-06;M;4;0;0;550;10146;2135;
1085;Sjælland;2020-05-06;M;6;0;2;550;10152;2137;
1084;Hovedstaden;2020-05-07;F;44;0;1;550;10196;2138;
1082;Midtjylland;2020-05-07;F;5;0;0;550;10201;2138;
1085;Sjælland;2020-05-07;F;19;0;3;550;10220;2141;
1083;Syddanmark;2020-05-07;F;1;0;0;550;10221;2141;
1084;Hovedstaden;2020-05-07;M;32;0;3;550;10253;2144;
1082;Midtjylland;2020-05-07;M;5;0;0;550;10258;2144;
1081;Nordjylland;2020-05-07;M;1;0;0;550;10259;2144;
1085;Sjælland;2020-05-07;M;13;2;4;552;10272;2148;
1083;Syddanmark;2020-05-07;M;2;0;0;552;10274;2148;
1084;Hovedstaden;2020-05-08;F;31;3;4;555;10305;2152;
1082;Midtjylland;2020-05-08;F;4;0;0;555;10309;2152;
1085;Sjælland;2020-05-08;F;4;0;0;555;10313;2152;
1083;Syddanmark;2020-05-08;F;1;0;0;555;10314;2152;
1084;Hovedstaden;2020-05-08;M;21;1;3;556;10335;2155;
1082;Midtjylland;2020-05-08;M;1;0;0;556;10336;2155;
1085;Sjælland;2020-05-08;M;5;0;0;556;10341;2155;
1083;Syddanmark;2020-05-08;M;2;0;0;556;10343;2155;
1084;Hovedstaden;2020-05-09;F;24;1;4;557;10367;2159;
1082;Midtjylland;2020-05-09;F;2;0;2;557;10369;2161;
1081;Nordjylland;2020-05-09;F;1;0;0;557;10370;2161;
1085;Sjælland;2020-05-09;F;7;0;0;557;10377;2161;
1084;Hovedstaden;2020-05-09;M;24;1;4;558;10401;2165;
1082;Midtjylland;2020-05-09;M;2;0;0;558;10403;2165;
1085;Sjælland;2020-05-09;M;4;0;1;558;10407;2166;
1084;Hovedstaden;2020-05-10;F;20;0;0;558;10427;2166;
1082;Midtjylland;2020-05-10;F;2;0;0;558;10429;2166;
1081;Nordjylland;2020-05-10;F;2;0;0;558;10431;2166;
1085;Sjælland;2020-05-10;F;4;0;0;558;10435;2166;
1083;Syddanmark;2020-05-10;F;3;0;0;558;10438;2166;
1084;Hovedstaden;2020-05-10;M;18;0;2;558;10456;2168;
1082;Midtjylland;2020-05-10;M;1;0;0;558;10457;2168;
1081;Nordjylland;2020-05-10;M;2;0;0;558;10459;2168;
1085;Sjælland;2020-05-10;M;4;1;1;559;10463;2169;
1083;Syddanmark;2020-05-10;M;1;1;1;560;10464;2170;
1084;Hovedstaden;2020-05-11;F;28;0;3;560;10492;2173;
1082;Midtjylland;2020-05-11;F;2;0;1;560;10494;2174;
1085;Sjælland;2020-05-11;F;5;0;0;560;10499;2174;
1083;Syddanmark;2020-05-11;F;5;0;0;560;10504;2174;
1084;Hovedstaden;2020-05-11;M;22;0;0;560;10526;2174;
1082;Midtjylland;2020-05-11;M;1;0;0;560;10527;2174;
1081;Nordjylland;2020-05-11;M;1;0;0;560;10528;2174;
1085;Sjælland;2020-05-11;M;7;0;1;560;10535;2175;
1083;Syddanmark;2020-05-11;M;7;1;2;561;10542;2177;
1084;Hovedstaden;2020-05-12;F;20;0;4;561;10562;2181;
1081;Nordjylland;2020-05-12;F;1;0;0;561;10563;2181;
1085;Sjælland;2020-05-12;F;9;0;1;561;10572;2182;
1083;Syddanmark;2020-05-12;F;6;0;0;561;10578;2182;
1084;Hovedstaden;2020-05-12;M;15;1;1;562;10593;2183;
1082;Midtjylland;2020-05-12;M;1;0;0;562;10594;2183;
1085;Sjælland;2020-05-12;M;1;0;0;562;10595;2183;
1083;Syddanmark;2020-05-12;M;3;0;0;562;10598;2183;
1084;Hovedstaden;2020-05-13;F;26;1;1;563;10624;2184;
1082;Midtjylland;2020-05-13;F;3;0;1;563;10627;2185;
1085;Sjælland;2020-05-13;F;7;0;1;563;10634;2186;
1083;Syddanmark;2020-05-13;F;5;0;1;563;10639;2187;
1084;Hovedstaden;2020-05-13;M;15;0;0;563;10654;2187;
1082;Midtjylland;2020-05-13;M;1;0;0;563;10655;2187;
1081;Nordjylland;2020-05-13;M;1;0;0;563;10656;2187;
1085;Sjælland;2020-05-13;M;6;0;0;563;10662;2187;
1083;Syddanmark;2020-05-13;M;1;0;0;563;10663;2187;
1084;Hovedstaden;2020-05-14;F;22;0;2;563;10685;2189;
1082;Midtjylland;2020-05-14;F;1;0;0;563;10686;2189;
1085;Sjælland;2020-05-14;F;11;0;2;563;10697;2191;
1083;Syddanmark;2020-05-14;F;3;0;1;563;10700;2192;
1084;Hovedstaden;2020-05-14;M;13;0;2;563;10713;2194;
1082;Midtjylland;2020-05-14;M;3;0;0;563;10716;2194;
1085;Sjælland;2020-05-14;M;3;0;0;563;10719;2194;
1083;Syddanmark;2020-05-14;M;5;1;4;564;10724;2198;
1084;Hovedstaden;2020-05-15;F;26;1;1;565;10750;2199;
1082;Midtjylland;2020-05-15;F;4;0;0;565;10754;2199;
1081;Nordjylland;2020-05-15;F;1;0;1;565;10755;2200;
1085;Sjælland;2020-05-15;F;5;1;3;566;10760;2203;
1083;Syddanmark;2020-05-15;F;3;0;0;566;10763;2203;
1084;Hovedstaden;2020-05-15;M;32;0;3;566;10795;2206;
1085;Sjælland;2020-05-15;M;9;2;2;568;10804;2208;
1083;Syddanmark;2020-05-15;M;9;1;1;569;10813;2209;
1084;Hovedstaden;2020-05-16;F;8;0;0;569;10821;2209;
1082;Midtjylland;2020-05-16;F;3;0;1;569;10824;2210;
1081;Nordjylland;2020-05-16;F;1;0;0;569;10825;2210;
1085;Sjælland;2020-05-16;F;5;1;1;570;10830;2211;
1083;Syddanmark;2020-05-16;F;1;0;0;570;10831;2211;
1084;Hovedstaden;2020-05-16;M;10;0;0;570;10841;2211;
1082;Midtjylland;2020-05-16;M;1;0;0;570;10842;2211;
1085;Sjælland;2020-05-16;M;3;0;1;570;10845;2212;
1083;Syddanmark;2020-05-16;M;2;0;1;570;10847;2213;
1084;Hovedstaden;2020-05-17;F;18;0;1;570;10865;2214;
1082;Midtjylland;2020-05-17;F;5;0;2;570;10870;2216;
1085;Sjælland;2020-05-17;F;5;0;0;570;10875;2216;
1083;Syddanmark;2020-05-17;F;3;0;0;570;10878;2216;
1084;Hovedstaden;2020-05-17;M;13;0;1;570;10891;2217;
1082;Midtjylland;2020-05-17;M;3;0;0;570;10894;2217;
1085;Sjælland;2020-05-17;M;2;0;0;570;10896;2217;
1083;Syddanmark;2020-05-17;M;1;0;0;570;10897;2217;
1084;Hovedstaden;2020-05-18;F;31;1;2;571;10928;2219;
1082;Midtjylland;2020-05-18;F;4;0;1;571;10932;2220;
1085;Sjælland;2020-05-18;F;5;0;1;571;10937;2221;
1083;Syddanmark;2020-05-18;F;4;0;1;571;10941;2222;
1084;Hovedstaden;2020-05-18;M;23;1;1;572;10964;2223;
1082;Midtjylland;2020-05-18;M;3;0;1;572;10967;2224;
1081;Nordjylland;2020-05-18;M;1;0;0;572;10968;2224;
1085;Sjælland;2020-05-18;M;3;0;0;572;10971;2224;
1083;Syddanmark;2020-05-18;M;6;0;0;572;10977;2224;
1084;Hovedstaden;2020-05-19;F;24;0;3;572;11001;2227;
1082;Midtjylland;2020-05-19;F;1;0;1;572;11002;2228;
1085;Sjælland;2020-05-19;F;5;0;0;572;11007;2228;
1083;Syddanmark;2020-05-19;F;3;0;1;572;11010;2229;
1084;Hovedstaden;2020-05-19;M;18;1;1;573;11028;2230;
1082;Midtjylland;2020-05-19;M;4;0;0;573;11032;2230;
1081;Nordjylland;2020-05-19;M;2;0;0;573;11034;2230;
1085;Sjælland;2020-05-19;M;3;0;1;573;11037;2231;
1083;Syddanmark;2020-05-19;M;1;0;0;573;11038;2231;
1084;Hovedstaden;2020-05-20;F;27;2;3;575;11065;2234;
1081;Nordjylland;2020-05-20;F;1;0;0;575;11066;2234;
1085;Sjælland;2020-05-20;F;7;0;0;575;11073;2234;
1083;Syddanmark;2020-05-20;F;4;0;0;575;11077;2234;
1084;Hovedstaden;2020-05-20;M;25;2;2;577;11102;2236;
1085;Sjælland;2020-05-20;M;5;1;2;578;11107;2238;
1084;Hovedstaden;2020-05-21;F;11;0;1;578;11118;2239;
1082;Midtjylland;2020-05-21;F;1;0;1;578;11119;2240;
1081;Nordjylland;2020-05-21;F;1;0;1;578;11120;2241;
1085;Sjælland;2020-05-21;F;4;0;1;578;11124;2242;
1084;Hovedstaden;2020-05-21;M;13;0;2;578;11137;2244;
1085;Sjælland;2020-05-21;M;1;0;1;578;11138;2245;
1084;Hovedstaden;2020-05-22;F;29;3;6;581;11167;2251;
1082;Midtjylland;2020-05-22;F;1;0;0;581;11168;2251;
1081;Nordjylland;2020-05-22;F;2;0;0;581;11170;2251;
1085;Sjælland;2020-05-22;F;6;0;1;581;11176;2252;
1083;Syddanmark;2020-05-22;F;1;0;0;581;11177;2252;
1084;Hovedstaden;2020-05-22;M;19;1;3;582;11196;2255;
1082;Midtjylland;2020-05-22;M;2;0;1;582;11198;2256;
1085;Sjælland;2020-05-22;M;8;1;2;583;11206;2258;
1083;Syddanmark;2020-05-22;M;3;0;0;583;11209;2258;
1084;Hovedstaden;2020-05-23;F;14;0;2;583;11223;2260;
1082;Midtjylland;2020-05-23;F;1;0;0;583;11224;2260;
1085;Sjælland;2020-05-23;F;3;1;1;584;11227;2261;
1084;Hovedstaden;2020-05-23;M;16;0;3;584;11243;2264;
1082;Midtjylland;2020-05-23;M;2;0;1;584;11245;2265;
1085;Sjælland;2020-05-23;M;1;0;0;584;11246;2265;
1084;Hovedstaden;2020-05-24;F;15;0;1;584;11261;2266;
1085;Sjælland;2020-05-24;F;5;0;1;584;11266;2267;
1083;Syddanmark;2020-05-24;F;1;0;0;584;11267;2267;
1084;Hovedstaden;2020-05-24;M;13;0;3;584;11280;2270;
1083;Syddanmark;2020-05-24;M;1;0;0;584;11281;2270;
1084;Hovedstaden;2020-05-25;F;25;1;2;585;11306;2272;
1082;Midtjylland;2020-05-25;F;1;0;0;585;11307;2272;
1085;Sjælland;2020-05-25;F;2;0;0;585;11309;2272;
1083;Syddanmark;2020-05-25;F;2;0;1;585;11311;2273;
1084;Hovedstaden;2020-05-25;M;18;0;0;585;11329;2273;
1081;Nordjylland;2020-05-25;M;1;0;0;585;11330;2273;
1085;Sjælland;2020-05-25;M;3;0;0;585;11333;2273;
1084;Hovedstaden;2020-05-26;F;27;2;5;587;11360;2278;
1081;Nordjylland;2020-05-26;F;2;0;0;587;11362;2278;
1085;Sjælland;2020-05-26;F;7;0;0;587;11369;2278;
1083;Syddanmark;2020-05-26;F;3;0;2;587;11372;2280;
1084;Hovedstaden;2020-05-26;M;19;0;3;587;11391;2283;
1082;Midtjylland;2020-05-26;M;2;0;0;587;11393;2283;
1083;Syddanmark;2020-05-26;M;2;0;1;587;11395;2284;
1084;Hovedstaden;2020-05-27;F;24;1;3;588;11419;2287;
1082;Midtjylland;2020-05-27;F;1;0;0;588;11420;2287;
1085;Sjælland;2020-05-27;F;2;0;0;588;11422;2287;
1084;Hovedstaden;2020-05-27;M;18;1;4;589;11440;2291;
1082;Midtjylland;2020-05-27;M;1;0;0;589;11441;2291;
1085;Sjælland;2020-05-27;M;6;0;2;589;11447;2293;
1084;Hovedstaden;2020-05-28;F;19;0;0;589;11466;2293;
1085;Sjælland;2020-05-28;F;5;0;1;589;11471;2294;
1083;Syddanmark;2020-05-28;F;1;0;0;589;11472;2294;
1084;Hovedstaden;2020-05-28;M;9;1;3;590;11481;2297;
1085;Sjælland;2020-05-28;M;2;0;0;590;11483;2297;
1083;Syddanmark;2020-05-28;M;1;0;0;590;11484;2297;
1084;Hovedstaden;2020-05-29;F;15;1;1;591;11499;2298;
1085;Sjælland;2020-05-29;F;3;0;1;591;11502;2299;
1083;Syddanmark;2020-05-29;F;1;0;0;591;11503;2299;
1084;Hovedstaden;2020-05-29;M;13;2;2;593;11516;2301;
1085;Sjælland;2020-05-29;M;8;0;2;593;11524;2303;
1083;Syddanmark;2020-05-29;M;2;0;0;593;11526;2303;
1084;Hovedstaden;2020-05-30;F;9;0;1;593;11535;2304;
1085;Sjælland;2020-05-30;F;7;0;0;593;11542;2304;
1084;Hovedstaden;2020-05-30;M;14;1;2;594;11556;2306;
1085;Sjælland;2020-05-30;M;2;0;0;594;11558;2306;
1083;Syddanmark;2020-05-30;M;1;0;1;594;11559;2307;
1084;Hovedstaden;2020-05-31;F;10;0;1;594;11569;2308;
1085;Sjælland;2020-05-31;F;5;0;0;594;11574;2308;
1084;Hovedstaden;2020-05-31;M;6;0;0;594;11580;2308;
1085;Sjælland;2020-05-31;M;1;0;0;594;11581;2308;
1084;Hovedstaden;2020-06-01;F;16;0;1;594;11597;2309;
1085;Sjælland;2020-06-01;F;2;0;0;594;11599;2309;
1084;Hovedstaden;2020-06-01;M;6;0;1;594;11605;2310;
1082;Midtjylland;2020-06-01;M;2;0;1;594;11607;2311;
1085;Sjælland;2020-06-01;M;6;0;2;594;11613;2313;
1083;Syddanmark;2020-06-01;M;2;0;1;594;11615;2314;
1084;Hovedstaden;2020-06-02;F;23;0;0;594;11638;2314;
1082;Midtjylland;2020-06-02;F;2;0;0;594;11640;2314;
1085;Sjælland;2020-06-02;F;12;0;1;594;11652;2315;
1083;Syddanmark;2020-06-02;F;3;0;0;594;11655;2315;
1084;Hovedstaden;2020-06-02;M;9;0;0;594;11664;2315;
1082;Midtjylland;2020-06-02;M;1;0;0;594;11665;2315;
1085;Sjælland;2020-06-02;M;4;0;1;594;11669;2316;
1083;Syddanmark;2020-06-02;M;1;0;0;594;11670;2316;
1084;Hovedstaden;2020-06-03;F;24;0;1;594;11694;2317;
1085;Sjælland;2020-06-03;F;9;0;0;594;11703;2317;
1083;Syddanmark;2020-06-03;F;1;0;0;594;11704;2317;
1084;Hovedstaden;2020-06-03;M;9;0;0;594;11713;2317;
1085;Sjælland;2020-06-03;M;9;0;0;594;11722;2317;
1084;Hovedstaden;2020-06-04;F;18;0;0;594;11740;2317;
1085;Sjælland;2020-06-04;F;4;0;0;594;11744;2317;
1083;Syddanmark;2020-06-04;F;1;0;0;594;11745;2317;
1084;Hovedstaden;2020-06-04;M;8;1;1;595;11753;2318;
1082;Midtjylland;2020-06-04;M;5;0;0;595;11758;2318;
1085;Sjælland;2020-06-04;M;2;0;0;595;11760;2318;
1083;Syddanmark;2020-06-04;M;4;1;2;596;11764;2320;
1084;Hovedstaden;2020-06-05;F;14;0;1;596;11778;2321;
1085;Sjælland;2020-06-05;F;2;0;0;596;11780;2321;
1084;Hovedstaden;2020-06-05;M;15;0;1;596;11795;2322;
1085;Sjælland;2020-06-05;M;2;0;0;596;11797;2322;
1083;Syddanmark;2020-06-05;M;2;0;2;596;11799;2324;
1084;Hovedstaden;2020-06-06;F;7;0;1;596;11806;2325;
1082;Midtjylland;2020-06-06;F;1;0;0;596;11807;2325;
1085;Sjælland;2020-06-06;F;2;0;0;596;11809;2325;
1084;Hovedstaden;2020-06-06;M;4;0;0;596;11813;2325;
1083;Syddanmark;2020-06-06;M;1;0;0;596;11814;2325;
1084;Hovedstaden;2020-06-07;F;4;0;1;596;11818;2326;
1084;Hovedstaden;2020-06-07;M;10;0;1;596;11828;2327;
1084;Hovedstaden;2020-06-08;F;14;0;0;596;11842;2327;
1082;Midtjylland;2020-06-08;F;2;0;1;596;11844;2328;
1081;Nordjylland;2020-06-08;F;1;0;0;596;11845;2328;
1085;Sjælland;2020-06-08;F;1;0;0;596;11846;2328;
1083;Syddanmark;2020-06-08;F;3;0;0;596;11849;2328;
1084;Hovedstaden;2020-06-08;M;15;1;2;597;11864;2330;
1082;Midtjylland;2020-06-08;M;2;0;0;597;11866;2330;
1085;Sjælland;2020-06-08;M;1;0;0;597;11867;2330;
1083;Syddanmark;2020-06-08;M;5;0;0;597;11872;2330;
