"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1081;Nordjylland;2023-02-06;F;5;0;0;8175;3383281;56976;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-06;F;26;0;3;8175;3383307;56979;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-06;F;31;1;4;8176;3383338;56983;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-06;M;13;0;1;8176;3383351;56984;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-06;M;17;0;3;8176;3383368;56987;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-06;M;9;1;3;8177;3383377;56990;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-06;M;15;0;1;8177;3383392;56991;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-06;M;21;1;9;8178;3383413;57000;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-07;F;29;1;5;8179;3383442;57005;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-07;F;19;0;4;8179;3383461;57009;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-07;F;8;0;3;8179;3383469;57012;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-07;F;11;0;0;8179;3383480;57012;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-07;F;22;0;1;8179;3383502;57013;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-07;M;16;1;6;8180;3383518;57019;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-07;M;16;1;5;8181;3383534;57024;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-07;M;9;0;2;8181;3383543;57026;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-07;M;9;1;3;8182;3383552;57029;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-07;M;18;0;6;8182;3383570;57035;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-08;F;16;0;3;8182;3383586;57038;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-08;F;21;0;1;8182;3383607;57039;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-08;F;2;0;0;8182;3383609;57039;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-08;F;17;1;2;8183;3383626;57041;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-08;F;23;0;6;8183;3383649;57047;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-08;M;24;0;4;8183;3383673;57051;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-08;M;23;1;4;8184;3383696;57055;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-08;M;3;0;0;8184;3383699;57055;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-08;M;13;0;1;8184;3383712;57056;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-08;M;18;0;3;8184;3383730;57059;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-09;F;14;2;5;8186;3383744;57064;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-09;F;14;1;2;8187;3383758;57066;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-09;F;11;0;2;8187;3383769;57068;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-09;F;18;1;2;8188;3383787;57070;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-09;F;22;1;2;8189;3383809;57072;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-09;M;13;0;2;8189;3383822;57074;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-09;M;11;0;0;8189;3383833;57074;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-09;M;7;0;1;8189;3383840;57075;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-09;M;15;0;4;8189;3383855;57079;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-09;M;16;1;3;8190;3383871;57082;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-10;F;15;1;2;8191;3383886;57084;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-10;F;20;0;1;8191;3383906;57085;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-10;F;9;1;2;8192;3383915;57087;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-10;F;19;1;2;8193;3383934;57089;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-10;F;14;0;4;8193;3383948;57093;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-10;M;18;0;1;8193;3383966;57094;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-10;M;19;1;3;8194;3383985;57097;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-10;M;14;0;2;8194;3383999;57099;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-10;M;18;1;3;8195;3384017;57102;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-11;F;20;1;3;8196;3384037;57105;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-11;F;7;0;1;8196;3384044;57106;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-11;F;4;0;1;8196;3384048;57107;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-11;F;6;0;0;8196;3384054;57107;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-11;F;7;0;0;8196;3384061;57107;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-11;M;15;1;2;8197;3384076;57109;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-11;M;11;1;8;8198;3384087;57117;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-11;M;3;0;1;8198;3384090;57118;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-11;M;7;2;4;8200;3384097;57122;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-11;M;5;0;1;8200;3384102;57123;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-12;F;19;0;1;8200;3384121;57124;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-12;F;11;0;2;8200;3384132;57126;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-12;F;1;0;0;8200;3384133;57126;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-12;F;8;0;1;8200;3384141;57127;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-12;F;23;0;0;8200;3384164;57127;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-12;M;11;1;1;8201;3384175;57128;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-12;M;7;0;3;8201;3384182;57131;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-12;M;2;1;1;8202;3384184;57132;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-12;M;8;0;2;8202;3384192;57134;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-12;M;17;1;4;8203;3384209;57138;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-13;F;30;0;3;8203;3384239;57141;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-13;F;15;0;4;8203;3384254;57145;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-13;F;6;0;0;8203;3384260;57145;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-13;F;14;1;3;8204;3384274;57148;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-13;F;19;1;1;8205;3384293;57149;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-13;M;18;0;5;8205;3384311;57154;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-13;M;11;0;4;8205;3384322;57158;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-13;M;5;1;2;8206;3384327;57160;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-13;M;18;1;3;8207;3384345;57163;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-13;M;23;0;3;8207;3384368;57166;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-14;F;24;2;7;8209;3384392;57173;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-14;F;11;0;0;8209;3384403;57173;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-14;F;2;0;0;8209;3384405;57173;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-14;F;23;1;2;8210;3384428;57175;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-14;F;15;1;6;8211;3384443;57181;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-14;M;18;1;2;8212;3384461;57183;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-14;M;19;2;2;8214;3384480;57185;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-14;M;7;0;1;8214;3384487;57186;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-14;M;23;2;6;8216;3384510;57192;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-14;M;7;0;2;8216;3384517;57194;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-15;F;15;1;3;8217;3384532;57197;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-15;F;8;0;2;8217;3384540;57199;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-15;F;8;0;2;8217;3384548;57201;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-15;F;6;0;0;8217;3384554;57201;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-15;F;22;0;2;8217;3384576;57203;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-15;M;13;0;2;8217;3384589;57205;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-15;M;9;0;3;8217;3384598;57208;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-15;M;8;0;1;8217;3384606;57209;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-15;M;15;0;1;8217;3384621;57210;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-15;M;16;1;8;8218;3384637;57218;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-16;F;21;0;1;8218;3384658;57219;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-16;F;9;0;1;8218;3384667;57220;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-16;F;7;0;1;8218;3384674;57221;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-16;F;16;1;4;8219;3384690;57225;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-16;F;18;1;2;8220;3384708;57227;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-16;M;22;2;4;8222;3384730;57231;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-16;M;8;0;1;8222;3384738;57232;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-16;M;2;0;1;8222;3384740;57233;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-16;M;9;0;0;8222;3384749;57233;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-16;M;13;0;2;8222;3384762;57235;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-17;F;20;0;3;8222;3384782;57238;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-17;F;9;0;2;8222;3384791;57240;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-17;F;9;0;2;8222;3384800;57242;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-17;F;11;1;1;8223;3384811;57243;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-17;F;13;0;2;8223;3384824;57245;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-17;M;16;0;3;8223;3384840;57248;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-17;M;13;0;5;8223;3384853;57253;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-17;M;5;0;1;8223;3384858;57254;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-17;M;10;0;0;8223;3384868;57254;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-17;M;12;0;2;8223;3384880;57256;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-18;F;15;0;3;8223;3384895;57259;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-18;F;7;0;1;8223;3384902;57260;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-18;F;3;1;2;8224;3384905;57262;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-18;F;9;0;1;8224;3384914;57263;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-18;F;4;0;1;8224;3384918;57264;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-18;M;18;1;5;8225;3384936;57269;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-18;M;7;0;3;8225;3384943;57272;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-18;M;5;1;4;8226;3384948;57276;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-18;M;8;0;2;8226;3384956;57278;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-18;M;6;0;3;8226;3384962;57281;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-19;F;21;2;4;8228;3384983;57285;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-19;F;7;0;0;8228;3384990;57285;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-19;F;3;0;2;8228;3384993;57287;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-19;F;9;1;2;8229;3385002;57289;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-19;F;12;0;3;8229;3385014;57292;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-19;M;22;1;9;8230;3385036;57301;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-19;M;9;0;2;8230;3385045;57303;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-19;M;4;1;2;8231;3385049;57305;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-19;M;6;0;1;8231;3385055;57306;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-19;M;10;0;2;8231;3385065;57308;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-20;F;32;1;4;8232;3385097;57312;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-20;F;15;0;0;8232;3385112;57312;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-20;F;8;0;1;8232;3385120;57313;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-20;F;13;0;3;8232;3385133;57316;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-20;F;22;0;4;8232;3385155;57320;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-20;M;31;0;3;8232;3385186;57323;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-20;M;10;0;2;8232;3385196;57325;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-20;M;7;0;1;8232;3385203;57326;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-20;M;12;0;0;8232;3385215;57326;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-20;M;22;0;4;8232;3385237;57330;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-21;F;27;1;4;8233;3385264;57334;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-21;F;10;0;1;8233;3385274;57335;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-21;F;4;1;2;8234;3385278;57337;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-21;F;13;1;2;8235;3385291;57339;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-21;F;6;0;0;8235;3385297;57339;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-21;M;23;3;6;8238;3385320;57345;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-21;M;9;0;0;8238;3385329;57345;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-21;M;5;2;4;8240;3385334;57349;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-21;M;6;0;2;8240;3385340;57351;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-21;M;9;0;4;8240;3385349;57355;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-22;F;25;1;7;8241;3385374;57362;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-22;F;11;0;3;8241;3385385;57365;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-22;F;5;0;1;8241;3385390;57366;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-22;F;19;0;4;8241;3385409;57370;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-22;F;23;0;3;8241;3385432;57373;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-22;M;20;0;3;8241;3385452;57376;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-22;M;7;0;2;8241;3385459;57378;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-22;M;5;0;0;8241;3385464;57378;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-22;M;18;0;0;8241;3385482;57378;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-22;M;17;0;5;8241;3385499;57383;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-23;F;26;0;1;8241;3385525;57384;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-23;F;10;0;4;8241;3385535;57388;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-23;F;2;0;0;8241;3385537;57388;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-23;F;7;0;0;8241;3385544;57388;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-23;F;13;0;4;8241;3385557;57392;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-23;M;19;2;4;8243;3385576;57396;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-23;M;7;1;3;8244;3385583;57399;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-23;M;5;1;2;8245;3385588;57401;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-23;M;4;0;1;8245;3385592;57402;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-23;M;16;0;5;8245;3385608;57407;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-24;F;16;0;4;8245;3385624;57411;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-24;F;13;1;3;8246;3385637;57414;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-24;F;7;0;2;8246;3385644;57416;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-24;F;9;0;1;8246;3385653;57417;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-24;F;14;0;3;8246;3385667;57420;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-24;M;12;1;4;8247;3385679;57424;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-24;M;16;0;2;8247;3385695;57426;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-24;M;3;0;1;8247;3385698;57427;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-24;M;12;0;3;8247;3385710;57430;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-24;M;9;0;4;8247;3385719;57434;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-25;F;18;1;4;8248;3385737;57438;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-25;F;4;0;1;8248;3385741;57439;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-25;F;2;0;0;8248;3385743;57439;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-25;F;5;0;0;8248;3385748;57439;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-25;F;6;0;2;8248;3385754;57441;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-25;M;13;1;3;8249;3385767;57444;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-25;M;6;0;2;8249;3385773;57446;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-25;M;13;0;3;8249;3385786;57449;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-25;M;2;0;0;8249;3385788;57449;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-26;F;17;1;4;8250;3385805;57453;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-26;F;6;0;1;8250;3385811;57454;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-26;F;3;0;0;8250;3385814;57454;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-26;F;8;0;2;8250;3385822;57456;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-26;F;7;0;1;8250;3385829;57457;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-26;M;15;1;7;8251;3385844;57464;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-26;M;4;0;0;8251;3385848;57464;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-26;M;3;0;2;8251;3385851;57466;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-26;M;6;0;2;8251;3385857;57468;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-26;M;7;0;0;8251;3385864;57468;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-27;F;23;1;4;8252;3385887;57472;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-27;F;17;0;3;8252;3385904;57475;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-27;F;9;0;0;8252;3385913;57475;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-27;F;8;0;0;8252;3385921;57475;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-27;F;14;0;2;8252;3385935;57477;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-27;M;26;2;10;8254;3385961;57487;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-27;M;4;0;0;8254;3385965;57487;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-27;M;7;0;4;8254;3385972;57491;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-27;M;16;0;2;8254;3385988;57493;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-27;M;17;1;6;8255;3386005;57499;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-28;F;23;2;6;8257;3386028;57505;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-28;F;6;0;1;8257;3386034;57506;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-28;F;5;0;1;8257;3386039;57507;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-28;F;13;1;1;8258;3386052;57508;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-28;F;18;0;3;8258;3386070;57511;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-02-28;M;19;0;1;8258;3386089;57512;2025-02-18T10:06:52.739
1082;Midtjylland;2023-02-28;M;17;0;7;8258;3386106;57519;2025-02-18T10:06:52.739
1081;Nordjylland;2023-02-28;M;5;0;3;8258;3386111;57522;2025-02-18T10:06:52.739
1085;Sjælland;2023-02-28;M;10;0;2;8258;3386121;57524;2025-02-18T10:06:52.739
1083;Syddanmark;2023-02-28;M;12;0;4;8258;3386133;57528;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-03-01;F;14;0;6;8258;3386147;57534;2025-02-18T10:06:52.739
1082;Midtjylland;2023-03-01;F;10;0;4;8258;3386157;57538;2025-02-18T10:06:52.739
1081;Nordjylland;2023-03-01;F;6;0;1;8258;3386163;57539;2025-02-18T10:06:52.739
1085;Sjælland;2023-03-01;F;16;0;2;8258;3386179;57541;2025-02-18T10:06:52.739
1083;Syddanmark;2023-03-01;F;7;0;1;8258;3386186;57542;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-03-01;M;12;0;2;8258;3386198;57544;2025-02-18T10:06:52.739
1082;Midtjylland;2023-03-01;M;11;0;4;8258;3386209;57548;2025-02-18T10:06:52.739
1081;Nordjylland;2023-03-01;M;10;0;1;8258;3386219;57549;2025-02-18T10:06:52.739
1085;Sjælland;2023-03-01;M;8;0;1;8258;3386227;57550;2025-02-18T10:06:52.739
1083;Syddanmark;2023-03-01;M;10;0;4;8258;3386237;57554;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-03-02;F;16;0;5;8258;3386253;57559;2025-02-18T10:06:52.739
1082;Midtjylland;2023-03-02;F;18;0;3;8258;3386271;57562;2025-02-18T10:06:52.739
1081;Nordjylland;2023-03-02;F;2;0;1;8258;3386273;57563;2025-02-18T10:06:52.739
1085;Sjælland;2023-03-02;F;7;0;0;8258;3386280;57563;2025-02-18T10:06:52.739
1083;Syddanmark;2023-03-02;F;9;0;3;8258;3386289;57566;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-03-02;M;14;1;2;8259;3386303;57568;2025-02-18T10:06:52.739
1082;Midtjylland;2023-03-02;M;17;0;6;8259;3386320;57574;2025-02-18T10:06:52.739
1081;Nordjylland;2023-03-02;M;1;0;0;8259;3386321;57574;2025-02-18T10:06:52.739
1085;Sjælland;2023-03-02;M;10;0;4;8259;3386331;57578;2025-02-18T10:06:52.739
1083;Syddanmark;2023-03-02;M;15;0;10;8259;3386346;57588;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-03-03;F;21;1;5;8260;3386367;57593;2025-02-18T10:06:52.739
1082;Midtjylland;2023-03-03;F;16;0;4;8260;3386383;57597;2025-02-18T10:06:52.739
1081;Nordjylland;2023-03-03;F;7;0;1;8260;3386390;57598;2025-02-18T10:06:52.739
1085;Sjælland;2023-03-03;F;15;0;0;8260;3386405;57598;2025-02-18T10:06:52.739
1083;Syddanmark;2023-03-03;F;12;1;2;8261;3386417;57600;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-03-03;M;12;1;1;8262;3386429;57601;2025-02-18T10:06:52.739
1082;Midtjylland;2023-03-03;M;10;0;2;8262;3386439;57603;2025-02-18T10:06:52.739
1081;Nordjylland;2023-03-03;M;7;0;2;8262;3386446;57605;2025-02-18T10:06:52.739
1085;Sjælland;2023-03-03;M;11;0;1;8262;3386457;57606;2025-02-18T10:06:52.739
1083;Syddanmark;2023-03-03;M;8;0;1;8262;3386465;57607;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-03-04;F;11;1;6;8263;3386476;57613;2025-02-18T10:06:52.739
1082;Midtjylland;2023-03-04;F;4;0;0;8263;3386480;57613;2025-02-18T10:06:52.739
1081;Nordjylland;2023-03-04;F;5;0;2;8263;3386485;57615;2025-02-18T10:06:52.739
1085;Sjælland;2023-03-04;F;9;1;3;8264;3386494;57618;2025-02-18T10:06:52.739
1083;Syddanmark;2023-03-04;F;7;0;4;8264;3386501;57622;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-03-04;M;8;1;3;8265;3386509;57625;2025-02-18T10:06:52.739
1082;Midtjylland;2023-03-04;M;2;0;0;8265;3386511;57625;2025-02-18T10:06:52.739
1081;Nordjylland;2023-03-04;M;1;0;0;8265;3386512;57625;2025-02-18T10:06:52.739
1085;Sjælland;2023-03-04;M;10;1;5;8266;3386522;57630;2025-02-18T10:06:52.739
1083;Syddanmark;2023-03-04;M;5;0;4;8266;3386527;57634;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-03-05;F;17;0;6;8266;3386544;57640;2025-02-18T10:06:52.739
1082;Midtjylland;2023-03-05;F;4;0;2;8266;3386548;57642;2025-02-18T10:06:52.739
1081;Nordjylland;2023-03-05;F;3;1;1;8267;3386551;57643;2025-02-18T10:06:52.739
1085;Sjælland;2023-03-05;F;16;1;3;8268;3386567;57646;2025-02-18T10:06:52.739
1083;Syddanmark;2023-03-05;F;9;1;2;8269;3386576;57648;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-03-05;M;20;1;5;8270;3386596;57653;2025-02-18T10:06:52.739
1082;Midtjylland;2023-03-05;M;9;0;4;8270;3386605;57657;2025-02-18T10:06:52.739
1081;Nordjylland;2023-03-05;M;2;0;2;8270;3386607;57659;2025-02-18T10:06:52.739
1085;Sjælland;2023-03-05;M;8;0;2;8270;3386615;57661;2025-02-18T10:06:52.739
1083;Syddanmark;2023-03-05;M;10;1;4;8271;3386625;57665;2025-02-18T10:06:52.739
1084;Hovedstaden;2023-03-06;F;18;0;4;8271;3386643;57669;2025-02-18T10:06:52.739
